signal_idx,entry_idx,exit_idx,direction,entry,exit,pnl
57295,57296,57300,1,4691.245,4698.405,7.1599999999998545
57312,57313,57317,1,4707.375,4713.845,6.470000000000255
57474,57475,57479,1,4723.615,4725.745,2.130000000000109
57827,57828,57832,1,4716.615,4712.475,-4.139999999999418
57949,57950,57954,-1,4680.748,4681.988,-1.2400000000006912
58075,58076,58080,-1,4701.255,4700.285,0.9700000000002547
58083,58084,58088,-1,4692.375,4695.695,-3.319999999999709
58096,58097,58101,-1,4693.265,4699.235,-5.969999999999345
58339,58340,58344,-1,4715.495,4710.825,4.670000000000073
58399,58400,58404,-1,4709.955,4711.045,-1.0900000000001455
58434,58435,58439,-1,4715.025,4715.505,-0.48000000000047294
58519,58520,58524,-1,4708.015,4709.195,-1.1799999999993815
58692,58693,58697,1,4704.025,4706.495,2.4700000000002547
58706,58707,58711,-1,4701.165,4703.605,-2.4399999999996
58746,58747,58751,-1,4708.295,4710.215,-1.9200000000000728
58758,58759,58763,1,4706.895,4704.225,-2.6700000000000728
58794,58795,58799,-1,4694.085,4698.045,-3.9600000000000364
58820,58821,58825,1,4701.695,4692.695,-9.0
59052,59053,59057,1,4676.125,4676.915,0.7899999999999636
59058,59059,59063,1,4679.835,4684.855,5.019999999999527
59389,59390,59394,1,4694.065,4698.005,3.9400000000005093
59396,59397,59401,1,4699.425,4699.235,-0.19000000000050932
59404,59405,59409,1,4698.795,4696.145,-2.649999999999636
59411,59412,59416,1,4697.095,4692.995,-4.100000000000364
59448,59449,59453,-1,4690.295,4689.245,1.050000000000182
59469,59470,59474,-1,4687.225,4688.825,-1.5999999999994543
59499,59500,59504,-1,4682.255,4679.635,2.619999999999891
59506,59507,59511,-1,4673.035,4667.925,5.109999999999673
59512,59513,59517,1,4672.005,4674.535,2.5299999999997453
59695,59696,59700,-1,4652.205,4651.835,0.36999999999989086
59709,59710,59714,1,4657.875,4657.235,-0.6400000000003274
59719,59720,59724,-1,4647.165,4641.405,5.760000000000218
59725,59726,59730,-1,4638.885,4629.535,9.350000000000364
59750,59751,59755,-1,4625.855,4639.165,-13.3100000000004
59869,59870,59874,-1,4626.685,4618.535,8.150000000000546
59875,59876,59880,1,4622.685,4617.185,-5.5
60047,60048,60052,-1,4604.785,4606.765,-1.980000000000473
60056,60057,60061,-1,4602.185,4600.355,1.8300000000008367
60080,60081,60085,-1,4592.895,4581.075,11.820000000000618
60086,60087,60091,-1,4575.975,4571.275,4.700000000000728
60097,60098,60102,-1,4560.845,4559.965,0.8800000000001091
60129,60130,60134,1,4591.495,4574.945,-16.550000000000182
60169,60170,60174,-1,4588.815,4582.735,6.079999999999927
60579,60580,60584,-1,4596.185,4595.625,0.5600000000004002
60767,60768,60772,1,4595.725,4604.995,9.269999999999527
60776,60777,60781,1,4606.515,4608.585,2.069999999999709
60829,60830,60834,-1,4594.235,4583.625,10.609999999999673
60836,60837,60841,-1,4580.115,4582.995,-2.880000000000109
61099,61100,61104,-1,4598.355,4594.698,3.6569999999992433
61113,61114,61118,1,4598.825,4599.135,0.3100000000004002
61119,61120,61124,1,4601.415,4595.398,-6.016999999999825
61129,61130,61134,1,4595.115,4597.975,2.860000000000582
61195,61196,61200,-1,4583.555,4578.255,5.300000000000182
61215,61216,61220,-1,4570.045,4575.485,-5.4399999999996
61228,61229,61233,-1,4571.535,4570.225,1.3099999999994907
61235,61236,61240,-1,4568.215,4570.795,-2.5799999999999272
61249,61250,61254,1,4572.225,4566.665,-5.5600000000004
61519,61520,61524,-1,4554.678,4557.335,-2.657000000000153
61540,61541,61545,-1,4549.735,4543.415,6.319999999999709
61549,61550,61554,1,4549.275,4547.625,-1.6499999999996362
61579,61580,61584,-1,4531.155,4532.835,-1.680000000000291
61588,61589,61593,-1,4525.305,4514.495,10.8100000000004
61599,61600,61604,1,4519.825,4526.265,6.440000000000509
61722,61723,61727,-1,4545.645,4547.675,-2.0299999999997453
61855,61856,61860,-1,4537.435,4531.675,5.760000000000218
62237,62238,62242,1,4578.935,4578.155,-0.7800000000006548
62244,62245,62249,-1,4573.675,4575.565,-1.889999999999418
