signal_idx,entry_idx,exit_idx,direction,entry,exit,pnl
44539,44540,44544,-1,4721.095,4722.145,-1.050000000000182
44555,44556,44560,-1,4723.755,4723.635,0.11999999999989086
44685,44686,44690,1,4731.395,4736.225,4.829999999999927
44869,44870,44874,-1,4721.035,4726.695,-5.6599999999998545
44894,44895,44899,1,4720.335,4722.245,1.9099999999998545
44907,44908,44912,1,4712.305,4705.645,-6.6599999999998545
44915,44916,44920,1,4708.985,4710.655,1.6700000000000728
44931,44932,44936,-1,4709.755,4713.645,-3.8900000000003274
44958,44959,44963,1,4710.455,4713.645,3.1900000000005093
44989,44990,44994,-1,4724.605,4727.728,-3.123000000000502
44995,44996,45000,-1,4728.325,4730.175,-1.8500000000003638
45019,45020,45024,-1,4734.438,4731.865,2.57300000000032
45037,45038,45042,-1,4726.575,4724.775,1.800000000000182
45043,45044,45048,-1,4726.218,4730.158,-3.9400000000005093
45198,45199,45203,-1,4729.888,4733.715,-3.8270000000002256
45251,45252,45256,-1,4743.875,4749.395,-5.520000000000437
45403,45404,45408,1,4744.685,4740.968,-3.717000000000553
45472,45473,45477,-1,4750.235,4746.905,3.3299999999999272
45528,45529,45533,-1,4757.395,4763.978,-6.582999999999629
45649,45650,45654,1,4766.075,4772.235,6.1599999999998545
45760,45761,45765,-1,4776.138,4774.945,1.193000000000211
45891,45892,45896,1,4772.795,4769.835,-2.9600000000000364
45899,45900,45904,1,4766.595,4764.705,-1.8900000000003274
45921,45922,45926,-1,4763.035,4760.295,2.7399999999997817
45928,45929,45933,-1,4758.838,4761.025,-2.186999999999898
46012,46013,46017,1,4788.145,4791.945,3.7999999999992724
46085,46086,46090,-1,4778.988,4777.805,1.1829999999999927
46228,46229,46233,1,4762.975,4767.215,4.239999999999782
46310,46311,46315,1,4776.015,4775.495,-0.5200000000004366
46339,46340,46344,-1,4769.265,4772.675,-3.4099999999998545
46398,46399,46403,1,4782.585,4793.845,11.260000000000218
46407,46408,46412,-1,4798.958,4791.935,7.022999999999229
46616,46617,46621,-1,4828.995,4828.248,0.7470000000002983
46779,46780,46784,-1,4842.098,4842.498,-0.3999999999996362
46787,46788,46792,1,4845.098,4844.748,-0.3500000000003638
47029,47030,47034,-1,4836.415,4831.925,4.489999999999782
47042,47043,47047,-1,4847.885,4865.805,-17.920000000000073
47077,47078,47082,1,4842.878,4844.345,1.467000000000553
47120,47121,47125,-1,4828.305,4821.565,6.740000000000691
47160,47161,47165,1,4819.765,4825.355,5.589999999999236
47292,47293,47297,1,4827.065,4825.295,-1.769999999999527
47299,47300,47304,1,4824.405,4823.378,-1.0270000000000437
47324,47325,47329,1,4822.085,4822.565,0.47999999999956344
47556,47557,47561,1,4791.855,4795.065,3.2100000000000364
47585,47586,47590,1,4796.795,4794.965,-1.8299999999999272
47612,47613,47617,-1,4799.475,4801.875,-2.399999999999636
47675,47676,47680,-1,4806.405,4811.385,-4.980000000000473
47749,47750,47754,-1,4811.725,4811.198,0.5270000000000437
47757,47758,47762,1,4813.165,4814.135,0.9700000000002547
47779,47780,47784,1,4820.385,4816.745,-3.6400000000003274
47900,47901,47905,1,4792.915,4798.965,6.050000000000182
48018,48019,48023,-1,4801.585,4800.295,1.2899999999999636
48051,48052,48056,-1,4795.005,4795.795,-0.7899999999999636
48149,48150,48154,-1,4797.675,4796.495,1.180000000000291
48163,48164,48168,-1,4798.765,4795.605,3.160000000000764
48366,48367,48371,-1,4828.855,4826.115,2.7399999999997817
48409,48410,48414,1,4831.285,4828.835,-2.449999999999818
48649,48650,48654,-1,4833.415,4835.825,-2.4099999999998545
48655,48656,48660,-1,4836.715,4834.555,2.1599999999998545
48681,48682,48686,1,4828.805,4826.145,-2.6599999999998545
48694,48695,48699,-1,4825.855,4829.025,-3.1700000000000728
48700,48701,48705,1,4828.115,4825.265,-2.8499999999994543
48711,48712,48716,-1,4823.905,4823.145,0.7599999999993088
48751,48752,48756,1,4823.185,4824.695,1.5099999999993088
48760,48761,48765,1,4828.585,4827.675,-0.9099999999998545
48834,48835,48839,1,4811.385,4812.765,1.3800000000001091
49009,49010,49014,-1,4817.395,4820.188,-2.7929999999996653
49076,49077,49081,1,4818.505,4815.545,-2.9600000000000364
49103,49104,49108,-1,4818.908,4814.935,3.9729999999999563
49159,49160,49164,1,4814.855,4820.765,5.910000000000764
49171,49172,49176,1,4816.718,4811.755,-4.962999999999738
49177,49178,49182,1,4813.175,4796.955,-16.220000000000255
49183,49184,49188,1,4794.015,4794.515,0.5
49189,49190,49194,-1,4794.655,4788.485,6.170000000000073
49429,49430,49434,1,4791.975,4790.505,-1.4700000000002547
49548,49549,49553,-1,4793.118,4792.285,0.8330000000005384
49670,49671,49675,-1,4793.158,4794.178,-1.019999999999527
49676,49677,49681,-1,4793.958,4793.175,0.782999999999447
49799,49800,49804,1,4782.435,4782.875,0.4399999999995998
50049,50050,50054,-1,4802.808,4804.828,-2.0200000000004366
50330,50331,50335,-1,4789.365,4789.485,-0.11999999999989086
50435,50436,50440,-1,4803.385,4804.405,-1.019999999999527
50452,50453,50457,-1,4803.755,4802.435,1.319999999999709
50477,50478,50482,-1,4816.175,4816.495,-0.31999999999970896
50495,50496,50500,-1,4826.898,4838.835,-11.936999999999898
50535,50536,50540,-1,4857.865,4853.995,3.869999999999891
50572,50573,50577,1,4878.155,4871.255,-6.899999999999636
50601,50602,50606,-1,4872.495,4875.658,-3.1630000000004657
50775,50776,50780,1,4857.095,4858.458,1.3629999999993743
50855,50856,50860,1,4860.318,4856.898,-3.4200000000000728
50968,50969,50973,-1,4841.328,4835.298,6.030000000000655
50983,50984,50988,1,4834.015,4829.115,-4.900000000000546
50996,50997,51001,1,4782.035,4789.445,7.4099999999998545
51050,51051,51055,1,4775.318,4773.348,-1.9700000000002547
51171,51172,51176,1,4779.915,4783.075,3.1599999999998545
51441,51442,51446,1,4794.775,4795.145,0.37000000000080036
51449,51450,51454,-1,4791.475,4784.015,7.460000000000036
51459,51460,51464,1,4784.805,4791.035,6.229999999999563
51526,51527,51531,1,4791.565,4797.485,5.920000000000073
51802,51803,51807,-1,4790.205,4790.505,-0.3000000000001819
51823,51824,51828,-1,4806.205,4810.395,-4.190000000000509
51831,51832,51836,-1,4807.368,4806.095,1.2730000000001382
51841,51842,51846,1,4812.265,4812.985,0.7199999999993452
51898,51899,51903,1,4810.845,4815.315,4.469999999999345
51919,51920,51924,-1,4822.585,4822.675,-0.09000000000014552
51933,51934,51938,-1,4822.235,4819.988,2.246999999999389
52000,52001,52005,1,4805.415,4804.085,-1.3299999999999272
52009,52010,52014,-1,4803.075,4798.518,4.556999999999789
52217,52218,52222,1,4813.098,4814.115,1.0169999999998254
52306,52307,52311,-1,4812.258,4815.705,-3.4470000000001164
52369,52370,52374,-1,4821.895,4826.478,-4.582999999999629
52515,52516,52520,1,4820.855,4818.605,-2.25
52536,52537,52541,-1,4823.305,4823.325,-0.019999999999527063
52550,52551,52555,1,4822.005,4816.995,-5.010000000000218
52603,52604,52608,1,4809.305,4809.798,0.4929999999994834
52698,52699,52703,1,4798.325,4798.315,-0.010000000000218279
52820,52821,52825,-1,4790.555,4795.115,-4.559999999999491
52827,52828,52832,-1,4795.275,4795.975,-0.7000000000007276
52839,52840,52844,1,4789.835,4785.705,-4.130000000000109
52849,52850,52854,1,4783.025,4779.995,-3.0299999999997453
52878,52879,52883,1,4778.615,4778.305,-0.3099999999994907
52901,52902,52906,1,4775.478,4778.965,3.48700000000008
52909,52910,52914,1,4778.235,4777.175,-1.0599999999994907
52978,52979,52983,-1,4779.885,4775.598,4.287000000000262
53160,53161,53165,1,4781.195,4782.105,0.9099999999998545
53239,53240,53244,1,4776.285,4786.865,10.579999999999927
53249,53250,53254,1,4779.075,4779.155,0.07999999999992724
53280,53281,53285,-1,4768.975,4768.235,0.7400000000006912
53302,53303,53307,1,4777.205,4778.935,1.730000000000473
53377,53378,53382,1,4732.135,4736.235,4.099999999999454
53515,53516,53520,1,4710.098,4705.505,-4.592999999999847
53548,53549,53553,1,4708.765,4717.495,8.729999999999563
53555,53556,53560,1,4713.758,4710.625,-3.132999999999811
53624,53625,53629,-1,4706.465,4708.135,-1.6700000000000728
53637,53638,53642,1,4709.495,4710.805,1.3100000000004002
53644,53645,53649,1,4707.695,4706.075,-1.6199999999998909
53815,53816,53820,-1,4721.698,4725.115,-3.4169999999994616
53977,53978,53982,-1,4751.705,4753.395,-1.6900000000005093
54163,54164,54168,-1,4754.495,4754.355,0.14000000000032742
54186,54187,54191,-1,4761.955,4770.835,-8.88000000000011
54373,54374,54378,-1,4754.365,4754.125,0.23999999999978172
54409,54410,54414,-1,4758.255,4759.715,-1.4600000000000364
54464,54465,54469,1,4753.625,4756.255,2.630000000000109
54574,54575,54579,-1,4748.485,4752.595,-4.110000000000582
54649,54650,54654,-1,4742.495,4739.905,2.5900000000001455
54655,54656,54660,-1,4740.465,4742.355,-1.889999999999418
54669,54670,54674,1,4744.775,4746.145,1.3700000000008004
54684,54685,54689,1,4745.615,4747.715,2.100000000000364
55009,55010,55014,1,4740.985,4741.985,1.0
55059,55060,55064,1,4739.345,4741.205,1.8599999999996726
55189,55190,55194,-1,4724.915,4724.958,-0.042999999999665306
55251,55252,55256,-1,4721.775,4719.115,2.6599999999998545
55260,55261,55265,-1,4710.965,4696.065,14.900000000000546
55271,55272,55276,-1,4730.355,4736.035,-5.680000000000291
55407,55408,55412,1,4708.935,4703.665,-5.270000000000437
55425,55426,55430,1,4700.065,4703.735,3.6700000000000728
55600,55601,55605,1,4714.135,4712.125,-2.0100000000002183
55638,55639,55643,1,4711.785,4711.795,0.010000000000218279
55644,55645,55649,1,4710.695,4713.595,2.9000000000005457
55658,55659,55663,1,4716.225,4714.195,-2.030000000000655
55664,55665,55669,-1,4714.875,4709.145,5.729999999999563
55843,55844,55848,1,4697.035,4697.395,0.3600000000005821
55859,55860,55864,1,4691.345,4691.735,0.3899999999994179
55971,55972,55976,1,4730.745,4733.155,2.4099999999998545
55980,55981,55985,-1,4728.618,4726.625,1.993000000000393
56016,56017,56021,1,4735.625,4736.625,1.0
56059,56060,56064,1,4729.225,4726.885,-2.3400000000001455
56272,56273,56277,-1,4728.345,4717.235,11.110000000000582
56279,56280,56284,1,4712.055,4713.665,1.6099999999996726
56288,56289,56293,1,4708.645,4707.145,-1.5
56633,56634,56638,-1,4691.515,4696.055,-4.539999999999964
56639,56640,56644,1,4695.345,4698.125,2.7799999999997453
56689,56690,56694,-1,4703.955,4699.475,4.479999999999563
56695,56696,56700,-1,4699.695,4708.285,-8.590000000000146
56721,56722,56726,1,4694.535,4694.655,0.11999999999989086
56990,56991,56995,-1,4685.285,4683.005,2.2799999999997453
57022,57023,57027,-1,4673.645,4674.025,-0.37999999999919964
57031,57032,57036,1,4673.165,4669.565,-3.600000000000364
57095,57096,57100,-1,4689.415,4692.255,-2.8400000000001455
57113,57114,57118,1,4688.265,4687.985,-0.28000000000065484
57125,57126,57130,-1,4689.695,4694.125,-4.430000000000291
57191,57192,57196,1,4690.905,4685.375,-5.529999999999745
57294,57295,57299,-1,4687.645,4698.655,-11.009999999999309
57300,57301,57305,-1,4698.685,4695.715,2.9700000000002547
57313,57314,57318,-1,4709.435,4715.205,-5.769999999999527
57441,57442,57446,1,4691.195,4695.945,4.75
57456,57457,57461,1,4708.425,4707.935,-0.4899999999997817
57473,57474,57478,1,4712.965,4727.855,14.889999999999418
57819,57820,57824,-1,4716.345,4715.135,1.2100000000000364
57828,57829,57833,-1,4716.115,4711.115,5.0
57855,57856,57860,-1,4707.125,4707.245,-0.11999999999989086
57869,57870,57874,1,4706.975,4706.785,-0.19000000000050932
57950,57951,57955,1,4680.418,4683.388,2.9700000000002547
58085,58086,58090,1,4693.115,4695.995,2.880000000000109
58314,58315,58319,-1,4720.875,4719.395,1.4799999999995634
58340,58341,58345,1,4715.215,4710.905,-4.3100000000004
58346,58347,58351,-1,4710.395,4709.555,0.8400000000001455
58373,58374,58378,1,4710.835,4713.145,2.3100000000004
58429,58430,58434,1,4712.155,4714.755,2.600000000000364
58436,58437,58441,1,4717.625,4716.275,-1.3500000000003638
58480,58481,58485,1,4713.435,4713.065,-0.37000000000080036
58670,58671,58675,1,4707.145,4706.615,-0.5300000000006548
58693,58694,58698,1,4703.935,4705.105,1.1699999999991633
58726,58727,58731,1,4702.975,4702.895,-0.07999999999992724
58739,58740,58744,-1,4705.335,4709.935,-4.600000000000364
58753,58754,58758,-1,4709.055,4706.895,2.1599999999998545
58771,58772,58776,-1,4698.455,4700.645,-2.1900000000005093
58789,58790,58794,-1,4699.115,4694.205,4.9099999999998545
58800,58801,58805,-1,4697.305,4700.385,-3.0799999999999272
58824,58825,58829,1,4693.795,4693.335,-0.4600000000000364
58885,58886,58890,-1,4692.725,4690.475,2.25
59194,59195,59199,-1,4680.265,4680.265,-0.0
59405,59406,59410,1,4698.755,4695.645,-3.1099999999996726
59450,59451,59455,1,4687.305,4688.345,1.0399999999999636
59507,59508,59512,1,4671.645,4671.915,0.26999999999952706
59696,59697,59701,1,4652.395,4650.315,-2.0800000000008367
59720,59721,59725,-1,4647.065,4638.935,8.1299999999992
59728,59729,59733,-1,4637.625,4624.395,13.229999999999563
59872,59873,59877,1,4618.985,4621.485,2.5
60049,60050,60054,1,4603.635,4605.095,1.4600000000000364
60069,60070,60074,1,4596.025,4602.525,6.5
60083,60084,60088,1,4590.685,4569.575,-21.110000000000582
60091,60092,60096,1,4571.305,4567.915,-3.3900000000003274
60099,60100,60104,-1,4557.425,4561.905,-4.479999999999563
60219,60220,60224,-1,4584.965,4576.005,8.960000000000036
60583,60584,60588,1,4595.115,4595.385,0.27000000000043656
60771,60772,60776,-1,4601.475,4606.575,-5.099999999999454
60778,60779,60783,1,4608.095,4607.175,-0.9200000000000728
60830,60831,60835,1,4591.495,4583.685,-7.809999999999491
61114,61115,61119,-1,4598.875,4601.385,-2.5100000000002183
61148,61149,61153,1,4585.695,4584.475,-1.2199999999993452
61191,61192,61196,-1,4583.305,4583.785,-0.47999999999956344
61199,61200,61204,-1,4579.795,4579.035,0.7600000000002183
61250,61251,61255,1,4572.935,4567.345,-5.5900000000001455
61362,61363,61367,-1,4553.075,4555.485,-2.4099999999998545
61523,61524,61528,1,4555.005,4555.675,0.6700000000000728
61533,61534,61538,-1,4557.455,4555.695,1.7600000000002183
61541,61542,61546,-1,4548.245,4546.915,1.3299999999999272
61550,61551,61555,1,4550.825,4547.425,-3.399999999999636
61569,61570,61574,1,4539.855,4535.735,-4.119999999999891
61584,61585,61589,1,4532.895,4518.515,-14.38000000000011
61598,61599,61603,-1,4514.135,4520.665,-6.529999999999745
61723,61724,61728,1,4546.535,4547.445,0.9099999999998545
61754,61755,61759,1,4561.355,4556.155,-5.199999999999818
61948,61949,61953,-1,4540.615,4539.355,1.2600000000002183
62087,62088,62092,1,4551.218,4552.598,1.3800000000001091
62093,62094,62098,1,4552.648,4551.258,-1.3900000000003274
62149,62150,62154,-1,4563.448,4560.605,2.8430000000007567
62238,62239,62243,-1,4579.615,4577.165,2.449999999999818
62245,62246,62250,1,4572.335,4578.125,5.789999999999964
62273,62274,62278,1,4576.985,4576.385,-0.5999999999994543
62300,62301,62305,-1,4568.145,4568.255,-0.10999999999967258
62417,62418,62422,1,4547.575,4541.325,-6.25
62451,62452,62456,-1,4547.635,4550.255,-2.619999999999891
62490,62491,62495,1,4565.625,4566.575,0.9499999999998181
62626,62627,62631,-1,4598.635,4602.185,-3.550000000000182
62635,62636,62640,1,4622.558,4615.445,-7.113000000000284
62649,62650,62654,1,4613.315,4616.998,3.6829999999999927
62659,62660,62664,-1,4617.615,4613.998,3.617000000000189
62669,62670,62674,1,4615.335,4615.998,0.6629999999995562
62779,62780,62784,-1,4642.655,4637.005,5.649999999999636
62798,62799,62803,1,4636.655,4636.805,0.1500000000005457
62809,62810,62814,-1,4639.465,4639.135,0.32999999999992724
62929,62930,62934,-1,4640.308,4638.985,1.3230000000003201
62959,62960,62964,1,4632.835,4626.265,-6.569999999999709
62965,62966,62970,1,4626.835,4622.625,-4.210000000000036
62976,62977,62981,1,4618.185,4611.945,-6.240000000000691
63198,63199,63203,1,4617.395,4617.398,0.0029999999997016857
63348,63349,63353,-1,4617.045,4616.565,0.48000000000047294
63468,63469,63473,-1,4629.705,4628.778,0.9269999999996799
63529,63530,63534,1,4625.255,4628.775,3.519999999999527
63584,63585,63589,-1,4624.275,4619.905,4.369999999999891
63890,63891,63895,-1,4605.745,4602.495,3.25
63949,63950,63954,-1,4595.115,4592.335,2.7799999999997453
63955,63956,63960,1,4592.305,4595.225,2.9200000000000728
64189,64190,64194,1,4567.425,4565.885,-1.5399999999999636
64250,64251,64255,-1,4576.385,4579.065,-2.6799999999993815
64263,64264,64268,-1,4584.385,4588.295,-3.9099999999998545
64272,64273,64277,-1,4595.495,4606.615,-11.11999999999989
64280,64281,64285,-1,4598.958,4599.475,-0.5170000000007349
64337,64338,64342,-1,4588.285,4600.215,-11.930000000000291
64360,64361,64365,1,4607.305,4624.815,17.50999999999931
64513,64514,64518,1,4643.395,4637.705,-5.690000000000509
