tf,edge,direction,entry_time,atr,liq,minute,agree,boost,entry,exit,pnl
M5,ABSORPTION,1,2026-08-12 13:30:00+00:00,13.852857142857115,False,2026-08-12 13:30:00+00:00,1,1.0,4418.945,4414.605,-4.3400000000001455
M1,IMBALANCE,1,2026-08-13 00:00:00+00:00,1.1432142857144885,False,2026-08-13 00:00:00+00:00,1,1.0,4414.745,4413.945,-0.8000000000001819
M1,IMBALANCE,1,2026-08-13 00:07:00+00:00,1.898928571428444,False,2026-08-13 00:07:00+00:00,1,1.0,4419.485,4418.835,-0.6499999999996362
M1,IMBALANCE,1,2026-08-13 00:08:00+00:00,1.947857142856979,False,2026-08-13 00:08:00+00:00,1,1.0,4420.665,4419.575,-1.0900000000001455
M1,IMBALANCE,1,2026-08-13 00:16:00+00:00,2.014642857142787,False,2026-08-13 00:16:00+00:00,1,1.0,4423.895,4423.165,-0.7300000000004729
M1,IMBALANCE,1,2026-08-13 00:24:00+00:00,2.5982142857142856,False,2026-08-13 00:24:00+00:00,1,1.0,4437.545,4436.635,-0.9099999999998545
M1,IMBALANCE,1,2026-08-13 00:34:00+00:00,3.1828571428571064,False,2026-08-13 00:34:00+00:00,1,1.0,4434.265,4433.295,-0.9700000000002547
M1,IMBALANCE,1,2026-08-13 00:35:00+00:00,4.060714285714312,False,2026-08-13 00:35:00+00:00,1,1.0,4444.495,4442.665,-1.8299999999999272
M1,IMBALANCE,-1,2026-08-13 05:42:00+00:00,2.8953571428571974,False,2026-08-13 05:42:00+00:00,1,1.0,4395.015,4395.015,-0.0
M1,IMBALANCE,-1,2026-08-13 05:43:00+00:00,3.1117857142858156,False,2026-08-13 05:43:00+00:00,1,1.0,4391.045,4392.005,-0.9600000000000364
M1,IMBALANCE,-1,2026-08-13 05:44:00+00:00,3.3110714285714624,False,2026-08-13 05:44:00+00:00,1,1.0,4388.265,4389.355,-1.089999999999236
M1,IMBALANCE,-1,2026-08-13 05:47:00+00:00,3.123928571428613,False,2026-08-13 05:47:00+00:00,1,1.0,4383.985,4385.495,-1.5100000000002183
M1,IMBALANCE,1,2026-08-13 13:08:00+00:00,3.531428571428413,False,2026-08-13 13:08:00+00:00,1,1.0,4397.865,4396.695,-1.1700000000000728
M5,ABSORPTION,-1,2026-08-13 14:05:00+00:00,7.50249999999999,False,2026-08-13 14:05:00+00:00,1,1.0,4373.045,4375.455,-2.4099999999998545
M5,ABSORPTION,-1,2026-08-13 14:10:00+00:00,7.621428571428559,False,2026-08-13 14:10:00+00:00,1,1.0,4369.135,4371.525,-2.389999999999418
M1,IMBALANCE,-1,2026-08-13 19:15:00+00:00,1.5810714285715741,False,2026-08-13 19:15:00+00:00,1,1.0,4346.625,4347.335,-0.7100000000000364
M1,IMBALANCE,-1,2026-08-14 00:27:00+00:00,2.4328571428571064,False,2026-08-14 00:27:00+00:00,1,1.0,4341.585,4342.635,-1.050000000000182
