datetime,open,high,low,close,volume
2026-05-12 23:20:00,4717.135,4722.435,4717.095,4722.405,0.08868
2026-05-12 23:25:00,4722.435,4723.755,4718.878,4719.918,0.09384
2026-05-12 23:30:00,4719.935,4721.335,4718.375,4718.755,0.08481
2026-05-12 23:35:00,4718.775,4721.465,4716.025,4720.225,0.08306
2026-05-12 23:40:00,4720.245,4720.965,4717.448,4720.945,0.05619
2026-05-12 23:45:00,4721.105,4723.335,4714.915,4715.785,0.15389
2026-05-12 23:50:00,4715.785,4719.625,4715.335,4717.315,0.08323
2026-05-12 23:55:00,4717.285,4718.265,4715.365,4716.695,0.07878
2026-05-13 00:00:00,4716.905,4725.085,4714.558,4724.445,0.1687
2026-05-13 00:05:00,4724.505,4726.618,4720.415,4720.945,0.19269
2026-05-13 00:10:00,4720.995,4723.805,4719.985,4720.035,0.14547
2026-05-13 00:15:00,4720.015,4725.205,4719.835,4724.175,0.15175
2026-05-13 00:20:00,4724.175,4726.075,4722.965,4724.425,0.15401
2026-05-13 00:25:00,4724.475,4724.915,4720.198,4722.425,0.11367
2026-05-13 00:30:00,4722.495,4723.855,4719.048,4720.275,0.12812
2026-05-13 00:35:00,4720.235,4722.165,4716.805,4722.165,0.11998
2026-05-13 00:40:00,4722.115,4724.925,4719.815,4720.185,0.14047
2026-05-13 00:45:00,4720.145,4720.235,4716.325,4716.585,0.10211
2026-05-13 00:50:00,4716.555,4720.005,4714.698,4716.585,0.10784
2026-05-13 00:55:00,4716.535,4718.135,4713.895,4714.385,0.12263
2026-05-13 01:00:00,4714.415,4717.015,4707.555,4711.555,0.22773
2026-05-13 01:05:00,4711.505,4713.225,4707.135,4713.145,0.18249
2026-05-13 01:10:00,4713.135,4716.015,4708.915,4709.395,0.1789
2026-05-13 01:15:00,4709.435,4710.465,4704.538,4706.375,0.19159
2026-05-13 01:20:00,4706.375,4709.905,4704.745,4707.395,0.16216
2026-05-13 01:25:00,4707.598,4707.895,4702.625,4704.345,0.16151
2026-05-13 01:30:00,4704.345,4705.205,4702.515,4704.555,0.18886
2026-05-13 01:35:00,4704.595,4706.685,4701.398,4705.705,0.18678
2026-05-13 01:40:00,4705.725,4710.265,4704.035,4708.715,0.15621
2026-05-13 01:45:00,4708.665,4710.475,4706.345,4709.675,0.12978
2026-05-13 01:50:00,4709.645,4709.835,4705.775,4706.135,0.12174
2026-05-13 01:55:00,4706.135,4706.525,4700.845,4702.265,0.17128
2026-05-13 02:00:00,4702.265,4707.425,4701.505,4706.175,0.21351
2026-05-13 02:05:00,4706.215,4706.845,4698.965,4699.395,0.23295
2026-05-13 02:10:00,4699.425,4703.495,4699.295,4701.335,0.18333
2026-05-13 02:15:00,4701.345,4703.445,4698.785,4702.795,0.14415
2026-05-13 02:20:00,4702.805,4703.665,4701.005,4702.925,0.14325
2026-05-13 02:25:00,4702.935,4703.785,4697.985,4700.115,0.15933
2026-05-13 02:30:00,4700.095,4700.165,4695.485,4695.925,0.22788
2026-05-13 02:35:00,4695.865,4698.275,4694.585,4694.675,0.19302
2026-05-13 02:40:00,4694.655,4697.525,4693.965,4694.355,0.20355
2026-05-13 02:45:00,4694.355,4696.385,4692.795,4696.315,0.22362
2026-05-13 02:50:00,4696.365,4697.095,4688.735,4688.825,0.22878
2026-05-13 02:55:00,4688.845,4693.255,4687.198,4691.645,0.20306
2026-05-13 03:00:00,4691.775,4693.535,4688.695,4692.625,0.19452
2026-05-13 03:05:00,4692.685,4693.175,4688.895,4689.405,0.18183
2026-05-13 03:10:00,4689.405,4694.245,4688.855,4692.065,0.21177
2026-05-13 03:15:00,4692.095,4694.265,4690.965,4693.835,0.17169
2026-05-13 03:20:00,4693.855,4696.005,4693.855,4694.995,0.13767
2026-05-13 03:25:00,4694.995,4700.475,4694.915,4700.415,0.13359
2026-05-13 03:30:00,4700.365,4704.065,4699.955,4703.405,0.15306
2026-05-13 03:35:00,4703.385,4705.675,4702.815,4703.925,0.13797
2026-05-13 03:40:00,4703.995,4705.115,4703.045,4703.775,0.10254
2026-05-13 03:45:00,4703.795,4704.695,4701.905,4702.105,0.15576
2026-05-13 03:50:00,4702.325,4702.385,4696.525,4697.155,0.15222
2026-05-13 03:55:00,4697.125,4697.505,4694.065,4695.755,0.1573
2026-05-13 04:00:00,4695.765,4698.075,4695.285,4697.355,0.13119
2026-05-13 04:05:00,4697.325,4698.745,4695.455,4696.285,0.1329
2026-05-13 04:10:00,4696.325,4698.345,4695.615,4698.145,0.11769
2026-05-13 04:15:00,4698.185,4702.415,4697.805,4702.045,0.11082
2026-05-13 04:20:00,4702.045,4703.235,4700.935,4701.205,0.10947
2026-05-13 04:25:00,4701.225,4701.545,4699.945,4701.155,0.10014
2026-05-13 04:30:00,4701.145,4703.165,4700.075,4700.245,0.10842
2026-05-13 04:35:00,4700.275,4702.235,4697.705,4701.975,0.14413
2026-05-13 04:40:00,4701.615,4701.615,4697.055,4698.485,0.08709
2026-05-13 04:45:00,4698.515,4701.205,4698.125,4701.205,0.09636
2026-05-13 04:50:00,4701.205,4701.475,4698.935,4701.265,0.11463
2026-05-13 04:55:00,4701.275,4701.565,4698.145,4699.335,0.15513
2026-05-13 05:00:00,4699.335,4706.495,4698.185,4706.275,0.18358
2026-05-13 05:05:00,4706.365,4706.895,4703.385,4704.255,0.14676
2026-05-13 05:10:00,4704.255,4707.085,4703.845,4705.285,0.14613
2026-05-13 05:15:00,4705.205,4705.515,4700.555,4701.095,0.16167
2026-05-13 05:20:00,4701.095,4703.645,4698.585,4699.215,0.15643
2026-05-13 05:25:00,4699.215,4699.935,4697.438,4697.835,0.15994
2026-05-13 05:30:00,4697.895,4702.445,4693.275,4700.335,0.28877
2026-05-13 05:35:00,4700.335,4702.075,4699.095,4701.005,0.19056
2026-05-13 05:40:00,4701.045,4702.205,4696.215,4696.585,0.20735
2026-05-13 05:45:00,4696.585,4699.825,4696.585,4698.365,0.17202
2026-05-13 05:50:00,4698.345,4701.115,4696.185,4699.195,0.12511
2026-05-13 05:55:00,4699.305,4705.195,4699.165,4703.985,0.13912
2026-05-13 06:00:00,4703.955,4709.855,4703.215,4709.325,0.15369
2026-05-13 06:05:00,4709.355,4712.525,4707.195,4710.305,0.13927
2026-05-13 06:10:00,4710.285,4711.745,4708.675,4710.485,0.13958
2026-05-13 06:15:00,4710.485,4715.155,4710.485,4712.775,0.15057
2026-05-13 06:20:00,4712.665,4712.775,4707.405,4708.465,0.13176
2026-05-13 06:25:00,4708.395,4710.065,4706.685,4708.535,0.11637
2026-05-13 06:30:00,4708.265,4711.135,4707.605,4709.885,0.12115
2026-05-13 06:35:00,4709.865,4712.755,4709.055,4711.615,0.10149
2026-05-13 06:40:00,4711.645,4713.495,4710.515,4711.225,0.1248
2026-05-13 06:45:00,4711.475,4712.015,4707.155,4708.465,0.10879
2026-05-13 06:50:00,4708.495,4708.545,4702.335,4702.335,0.13263
2026-05-13 06:55:00,4702.395,4703.765,4698.998,4701.585,0.20874
2026-05-13 07:00:00,4701.655,4705.375,4699.755,4700.155,0.21702
2026-05-13 07:05:00,4700.755,4702.285,4696.585,4698.465,0.1969
2026-05-13 07:10:00,4698.435,4703.565,4697.415,4702.115,0.17163
2026-05-13 07:15:00,4702.115,4707.075,4702.025,4705.855,0.14364
